element,wave_A,wave_nm,loggf,lower_state_eV,lower_state_cm1,lower_j,upper_state_eV,upper_state_cm1,upper_j,upper_g,lande_lower,lande_upper,spectrum_transition_type,turbospectrum_rad,rad,stark,waals,waals_single_gamma_format,turbospectrum_fdamp,spectrum_fudge_factor,theoretical_depth,theoretical_ew,lower_orbital_type,upper_orbital_type,molecule,spectrum_synthe_isotope,ion,spectrum_moog_species,turbospectrum_species,width_species,reference_code,spectrum_support,turbospectrum_support,moog_support,width_support,synthe_support,sme_support,wave_peak,wave_base,wave_top,note,peak,base,top,depth,relative_depth,wave_base_fit,wave_top_fit,base_fit,top_fit,mu,sig,A,baseline,gamma,mu_err,fwhm,fwhm_kms,R,depth_fit,relative_depth_fit,integrated_flux,ewr,ew,ew_err,snr,mean_flux,mean_flux_continuum,diff_wavelength,rms,telluric_wave_peak,telluric_fwhm,telluric_R,telluric_depth,grouped,reference_for_group,discarded
Fe 1,4946.387,494.6387,-1.11,3.368,27164.752,4.0,5.874,47377.006,4.0,9.0,1.36,1.33,AO,79400000.0,7.9,-5.27,848.232,-7.204,848.232,1.0,0.8,110.77,p,s,F,0,1,26.0,26.0,26.0,2014MNRAS.,T,T,T,T,T,T,494.6387,494.6149999982356,494.6779999982341,,74639,74615,74678,0.3106718063354492,0.28847236562212675,494.6149999982356,494.6779999982341,74615,74678,494.6393181406182,0.00920691887790928,-0.30842778147712546,1.0,9999.0,0.0023038579135363363,0.021680637126674628,13.140264545981935,22814.796228107243,0.30842778147712546,0.29286769093528586,0.007117996019113413,-4.841930894037376,71.17996019113413,5.686592743015063,122.51659459862971,0.912456631118601,1.0,0.055241513267455675,0.016072764093871986,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4950.105,495.0105,-1.49,3.417,27559.964,2.0,5.921,47756.086,3.0,7.0,1.0,1.24,AO,79400000.0,7.9,-5.36,880.228,-7.187,880.228,1.0,0.76,80.75,p,s,F,0,1,26.0,26.0,26.0,GESHRL14,T,T,T,T,T,T,495.0105,494.977999998227,495.04799999822535,,75011,74978,75048,0.22055429220199585,0.19835485148867338,494.977999998227,495.04799999822535,74978,75048,495.01122475085003,0.00948844589066769,-0.22024434591526965,1.0,9999.0,0.00518466371343782,0.022343582579535816,13.531890201917124,22154.514522851143,0.22024434591526965,0.19437795664067248,0.0052382930103064326,-4.975425259438355,52.382930103064325,6.076936324018763,122.44738844828937,0.932729637936542,1.0,0.05693067534400614,0.020152775592364582,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4957.298,495.7298,-0.407,2.851,22994.867,4.0,5.352,43166.793,4.0,9.0,1.49,1.66,AO,151000000.0,8.18,-5.41,727.238,-7.272,727.238,1.0,0.88,313.33,p,s,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,495.7298,495.6889999982102,495.7439999982089,,75730,75689,75744,0.5272404253482819,0.5050409846349594,495.6889999982102,495.7439999982089,75689,75744,495.7326185497323,0.013494486467817944,-0.5263022795928722,1.0,9999.0,0.0027824187223151986,0.03177708723181659,19.217075360456636,15600.316508977685,0.5263022795928722,0.485586585165382,0.01780252266769327,-4.444765948423998,178.0252266769327,7.833479553610167,122.06900886090764,0.7741172676101143,1.0,0.08096691880690766,0.024237087038443017,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4961.913,496.1913,-2.19,3.634,29310.187,6.0,6.132,49457.916,5.0,11.0,1.01,1.16,AO,102000000.0,8.01,-6.1,375.256,-7.563,375.256,1.0,0.51,31.2,s,p,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,496.1913,496.16499999819894,496.21499999819775,,76192,76165,76215,0.0439220666885376,0.021722625975215126,496.16499999819894,496.21499999819775,76165,76215,496.1927187781602,0.010824508434958104,-0.04380089764364021,1.0,9999.0,0.006008202432030454,0.025489769440245932,15.400549716169992,19466.347859338377,0.04380089764364026,0.04108000521428845,0.0011884505836915482,-5.620669258786825,11.884505836915482,7.418272483006311,122.43747557234772,0.9714877623778123,1.0,0.06494705060974862,0.0037481087342381867,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4962.572,496.2572,-1.182,4.178,33697.843,5.0,6.675,53837.508,6.0,13.0,1.42,1.23,AO,240000000.0,8.38,-4.66,905.278,-7.184,905.278,1.0,0.67,57.29,p,d,F,0,1,26.0,26.0,26.0,BWL,T,T,T,T,T,T,496.2572,496.2349999981973,496.2859999981961,,76258,76235,76286,0.13937199115753174,0.11717255044420927,496.2349999981973,496.2859999981961,76235,76286,496.2576169368837,0.009145680229657779,-0.13891774993328193,1.0,9999.0,0.005589333634898208,0.021536431130241392,13.010298290099488,23042.704426549124,0.13891774993328188,0.13168401103405092,0.0031846645029324325,-5.192643498544072,31.846645029324325,6.027261465709437,122.48646275876875,0.9616130915555087,1.0,0.05487408137794667,0.00530178129839136,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4973.102,497.3102,-0.73,3.96,31939.555,1.0,6.452,52038.891,1.0,3.0,0.51,0.8,AO,151000000.0,8.18,-5.46,745.24,-7.262,745.24,1.0,0.77,94.37,p,s,F,0,1,26.0,26.0,26.0,2014MNRAS.,T,T,T,T,T,T,497.3102,497.2789999981726,497.3669999981705,,77311,77279,77367,0.26166456937789917,0.2394651286645767,497.2789999981726,497.3669999981705,77279,77367,497.3104878991594,0.008961718009772307,-0.2604991526545486,1.0,9999.0,0.0022550910206894466,0.021103233207326693,12.721610158872314,23565.606417432824,0.2604991526545486,0.2478907437266311,0.005851773709032796,-4.929340094871636,58.51773709032796,5.619338340589988,122.40904359227093,0.9428767655734662,1.0,0.05377030805863384,0.007636031027889481,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4983.25,498.325,-0.122,4.154,33504.268,3.0,6.642,53571.345,2.0,5.0,1.49,1.4,GA,295000000.0,8.47,-4.57,-7.51,-7.51,-7.51,1.0,0.8,123.44,d,f,F,0,1,26.0,26.0,26.0,K07,T,T,T,T,T,T,498.325,498.3019999981484,498.3539999981472,,78326,78302,78354,0.34751802682876587,0.3253185861154434,498.3019999981484,498.3539999981472,78302,78354,498.32542967107753,0.009572101571918281,-0.34710841136242293,1.0,9999.0,0.002872540595447273,0.022540576654625426,13.560405465335966,22107.927286271042,0.347108411362423,0.30930350976253895,0.008328415245145257,-4.776950679429832,83.28415245145257,5.91479859993445,122.63241915860465,0.8460287565770357,1.0,0.057432609431509685,0.018241185476217156,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4983.853,498.3853,-0.006,4.103,33092.928,4.0,6.59,53151.936,4.0,9.0,1.5,1.44,GA,295000000.0,8.47,-4.7,-7.52,-7.52,-7.52,1.0,0.82,138.16,d,f,F,0,1,26.0,26.0,26.0,K07,T,T,T,T,T,T,498.3853,498.3539999981472,498.40099999814606,,78386,78354,78401,0.3840330243110657,0.3618335835977432,498.3539999981472,498.40099999814606,78354,78401,498.38626989734524,0.011700016105137847,-0.3775191672479459,1.0,9999.0,0.003469436219346723,0.027551432451563537,16.57291172522968,18089.305184894733,0.3775191672479459,0.3401910432016202,0.011071727800710023,-4.653350669305274,110.71727800710022,7.1740825961948085,122.59704969162001,0.8246809124946595,1.0,0.07020009663082707,0.01834106945697664,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4986.223,498.6223,-1.29,4.218,34020.464,1.0,6.703,54063.342,2.0,5.0,1.49,1.01,AO,295000000.0,8.47,-4.73,950.279,-7.163,950.279,1.0,0.63,49.84,d,f,F,0,1,26.0,26.0,26.0,MRW,T,T,T,T,T,T,498.6223,498.60399999814126,498.6619999981399,,78623,78604,78662,0.11576032638549805,0.09356088567217558,498.60399999814126,498.6619999981399,78604,78662,498.6215288634507,0.010311884818898179,-0.11277905881959342,1.0,9999.0,0.004641701939897759,0.024282633073591773,14.599751182901207,20534.079947273895,0.11277905881959338,0.1118821281250133,0.0029151201105111386,-5.233114572479374,29.151201105111387,6.904040048627511,122.46642762128909,0.9462959353000887,1.0,0.06187130891338907,0.006674797499659319,0.0,0.0,0.0,0.0,False,False,False
Fe 1,4986.903,498.6903,-2.09,4.256,34326.956,3.0,6.742,54377.898,2.0,5.0,1.24,1.24,AO,240000000.0,8.38,-4.82,1001.279,-7.141,1001.279,1.0,0.24,14.1,d,f,F,0,1,26.0,26.0,26.0,FMW,T,T,T,T,T,T,498.6903,498.6619999981399,498.7079999981388,,78691,78662,78708,0.04580879211425781,0.02360935140093534,498.6619999981399,498.7079999981388,78662,78708,498.68876902670786,0.010519181158205475,-0.04158352927879442,1.0,9999.0,0.01592051302719999,0.02477077864865413,14.891236937514082,20132.139409101823,0.041583529278794384,0.040010205075303173,0.0010964610650969979,-5.657836372919022,10.964610650969979,7.18430960630884,122.74082380360531,0.978818163512245,1.0,0.06311508694923285,0.003078668077376317,0.0,0.0,0.0,0.0,False,False,False
